Epoch,Composite Loss,output_1_loss_Loss_CantileverPINN,output_1_loss_Loss_CantileverPINN_tuned,output_2_loss_Loss_CantileverPINN,output_2_loss_Loss_CantileverPINN_tuned,output_3_loss_Loss_CantileverPINN,output_3_loss_Loss_CantileverPINN_tuned,output_4_loss_Loss_CantileverPINN,output_4_loss_Loss_CantileverPINN_tuned,output_5_loss_Loss_CantileverPINN,output_5_loss_Loss_CantileverPINN_tuned,output_6_loss_Loss_CantileverPINN,output_6_loss_Loss_CantileverPINN_tuned
512,6.665225527058283e-08,3.3326124082577735e-08,3.1226130658978946e-07,3.0061952926985214e-09,4.253231988826656e-09,1.7304600419265626e-08,3.079234716096835e-07,1.2072831623299862e-08,4.716961196638003e-11,7.612730446027172e-10,2.0632287545119254e-11,1.8122306433276947e-10,1.6685538367644526e-11
513,9.46622975561695e-08,4.733115233079843e-08,2.80697889820658e-07,6.021453557991663e-09,4.2444803227681405e-09,2.671867882497736e-08,2.763665634120116e-07,1.256189552378828e-08,4.244042617340682e-11,1.587359466093119e-09,2.6726816940159104e-11,4.417607668560919e-10,1.7732672968895358e-11
514,8.56909991853172e-08,4.28454995926586e-08,2.5654085789028613e-07,1.2139000915567522e-08,4.232208361543144e-09,1.692514928208766e-08,2.522219517686608e-07,7.482241493050878e-09,4.586028432007616e-11,5.686067172661069e-09,2.5297274691693517e-11,6.130448371166608e-10,1.570335354805774e-11
515,8.964512687725801e-08,4.4822563438629004e-08,2.740048898886016e-07,6.9959589232837516e-09,4.2161594215883724e-09,2.2227370166660876e-08,2.697160823572631e-07,1.2859919351626559e-08,4.2279735268380136e-11,2.2558028778263406e-09,1.7317331596489183e-11,4.835086220289497e-10,1.3058492655260157e-11
516,6.901482407783988e-08,3.450741559163362e-08,3.15730488864574e-07,3.677148585623513e-09,4.208108084213791e-09,2.1179985765229503e-08,3.1143858336690755e-07,8.32801827499452e-09,5.323174193105906e-11,1.0846908926609444e-09,1.6798808871731907e-11,2.3757096290211166e-10,1.3570097302795237e-11
517,7.971063809009138e-08,3.985531904504569e-08,2.849359646006633e-07,4.024200972452263e-09,4.203031700455995e-09,2.2801339483180527e-08,2.8065900892215723e-07,1.1268895150351455e-08,3.77599687628738e-11,1.4687311367111988e-09,2.1976438030479883e-11,2.921533570621193e-10,1.4395032908731675e-11
518,1.3115345609548967e-07,6.557672804774484e-08,2.7759486442846537e-07,1.7761395909587918e-08,4.199536274285265e-09,2.5843826634286415e-08,2.733085580075567e-07,1.2224078638212177e-08,4.4994497711003945e-11,8.893230152295928e-09,2.3130664050796668e-11,8.542015428325556e-10,1.875208668900008e-11
519,8.66300595703251e-08,4.331502623244887e-08,3.0787313676228223e-07,1.0386038695742172e-08,4.168549061489557e-09,2.1123799598399273e-08,3.0362261327354645e-07,6.511480243887036e-09,5.0618422647863426e-11,4.75477524020107e-09,1.949285177715865e-11,5.389373947117804e-10,1.1579612269052575e-11
520,6.804918228908718e-08,3.402459114454359e-08,2.955892455247522e-07,3.234242207383886e-09,4.185425339642279e-09,1.9136205509084903e-08,2.913117214120575e-07,1.0563214303260793e-08,5.030540220496427e-11,8.751699920317435e-10,2.588683954696247e-11,2.1575044528709952e-10,1.5671087691404573e-11
521,1.686276220880245e-07,8.431381104401225e-08,2.595503474367433e-07,2.5248002799571623e-08,4.157169275487149e-09,2.8374081750826008e-08,2.5531272740408895e-07,1.6450002249257523e-08,4.186431756814102e-11,1.2453741149442976e-08,2.132431731194373e-11,1.787977321754397e-09,1.7191106177483206e-11
522,9.763842712118276e-08,4.881921356059138e-08,2.8789671091544733e-07,1.3453597347279356e-08,4.1503414038857045e-09,2.5787727508941316e-08,2.836502517311601e-07,3.308961105119579e-09,4.036172437937857e-11,5.892480281488588e-09,3.635954384795248e-11,3.7644726225138925e-10,1.9217811370042526e-11
523,6.695022847225118e-08,3.347511423612559e-08,3.017228493717994e-07,4.518144081089304e-09,4.139974585370965e-09,1.7866703672098083e-08,2.9749500640718907e-07,9.141983170479762e-09,4.913288179086983e-11,1.7742249891483652e-09,2.232500122267833e-11,1.7406011354470508e-10,1.6098124569485783e-11
524,6.063201851702615e-08,3.031600925851308e-08,2.8542120844576857e-07,2.7377706768305643e-09,4.136843756441522e-09,1.6732998986412895e-08,2.812110722061334e-07,9.753701846193508e-09,4.123635460873132e-11,9.219265906246221e-10,1.7878021979500502e-11,1.696116580518492e-10,1.400889994285226e-11
525,7.78085293973163e-08,3.890426469865815e-08,2.6356869398114213e-07,3.535822079570039e-09,4.125231711782362e-09,2.1769499980450746e-08,2.593667147721135e-07,1.2057634002360373e-08,4.6285818927627176e-11,1.295958229619032e-09,1.5400659914011072e-11,2.4535901088640344e-10,1.5051970086998878e-11
526,1.1790174880843551e-07,5.895087440421776e-08,3.206019130175264e-07,1.1420458356781182e-08,4.121863739214859e-09,2.800053344742537e-08,3.164058739457687e-07,1.3133532483777799e-08,4.3608436306463716e-11,5.8237907829550295e-09,1.8625481365552865e-11,5.725359075725578e-10,1.1834156918300032e-11
527,5.117914270158508e-08,2.558957135079254e-08,2.801135394747689e-07,5.719348550314862e-09,4.10589828803154e-09,1.2397141979647586e-08,2.759191772838676e-07,5.280134551810534e-09,4.5740081860978776e-11,1.6575996131251713e-09,2.3406323754193714e-11,5.353663623530736e-10,1.921113962355392e-11
528,9.043359483484892e-08,4.521680097013814e-08,2.5471788944742e-07,5.68173907922187e-09,4.078789750394662e-09,2.3889143108135613e-08,2.505449003820104e-07,1.343513034157695e-08,4.460421962337868e-11,1.9236692239132935e-09,3.181295504806059e-11,2.871257398506799e-10,1.766069929187708e-11
529,9.560232427929805e-08,4.780116213964902e-08,3.0547172968908853e-07,1.6144952041940996e-08,4.088598792861831e-09,1.925566373017773e-08,3.0130289019325573e-07,6.262416807345517e-09,4.8360794535629026e-11,5.629755772673661e-09,1.9213623747571518e-11,5.083571341657489e-10,1.2628969051076133e-11
530,8.395637252078814e-08,4.197818626039407e-08,2.403233452241693e-07,5.759702936813937e-09,4.0694034808552715e-09,2.38549997533255e-08,2.3617316458057758e-07,9.14219366876523e-09,3.7718089068716765e-11,2.9551570079888734e-09,2.8191636525232155e-11,2.6613219961113543e-10,1.4625719038652285e-11
531,2.4989367375383154e-07,1.2494683687691577e-07,3.2481230505254644e-07,5.6313403717922483e-08,4.0708485471441236e-09,2.7659037726834867e-08,3.2066162702903966e-07,1.3787629704609117e-08,4.912186976624433e-11,2.4661225950239896e-08,1.7548098391051425e-11,2.5255342261942815e-09,1.2921607360494303e-11
532,6.21505122921917e-08,3.107525614609585e-08,2.713449021030101e-07,2.0952217738567924e-09,4.083194671267165e-09,2.4882805149673004e-08,2.671701793133252e-07,3.810493254263747e-09,4.301425535202519e-11,1.8587169303696527e-10,2.772537754935911e-11,1.0084789947573114e-10,2.0839685879736614e-11
533,6.07810264341424e-08,3.039051676978488e-08,2.943238257557823e-07,2.9497504439035538e-09,4.052760349537721e-09,1.521687664762794e-08,2.9018804070801707e-07,1.1345732353618132e-08,4.6556359462046615e-11,6.966182630741002e-10,2.2389590181859376e-11,1.8155213443726836e-10,1.398797917773198e-11
534,7.590529094159137e-08,3.7952652576223045e-08,2.698106129628286e-07,3.288012084823322e-09,4.040603407418075e-09,2.1879007050529253e-08,2.656795459188288e-07,1.160484153217567e-08,4.328158317856712e-11,9.87478654401741e-10,2.843085315784588e-11,1.932815851812819e-10,1.8723127215292124e-11
535,7.224709719366729e-08,3.6123548596833643e-08,2.991154133269447e-07,3.9336676138646e-09,4.0348830943059966e-09,2.1590370380408785e-08,2.9500066034415795e-07,9.323514404968591e-09,4.262428604517865e-11,1.1115051101739937e-09,2.3738086149527327e-11,1.6451494333491468e-10,1.3556810188330992e-11
536,7.243987454330636e-08,3.621993727165318e-08,2.880142062622326e-07,2.4851283253468637e-09,4.01692501483808e-09,2.1427979390864493e-08,2.839101114204823e-07,1.1531392729580148e-08,5.2426462476828917e-11,6.203696445439277e-10,2.0692255200960297e-11,1.5506346207061483e-10,1.4133100072200033e-11
537,9.464274342008139e-08,4.7321371710040694e-08,2.518914072879852e-07,1.1030609314843787e-08,3.996206032752525e-09,2.1611105793795105e-08,2.478176384101971e-07,7.91220777784929e-09,3.866616402059542e-11,6.137607311273996e-09,2.5611665566138697e-11,6.29836405252604e-10,1.3481057416220299e-11
538,6.399055507699813e-08,3.199527753849907e-08,3.1278227652364876e-07,4.172247436429188e-09,4.010340504123633e-09,1.693364914956419e-08,3.086863955559238e-07,9.125766808892877e-09,4.738428399653216e-11,1.5750419857241127e-09,2.4912781906860637e-11,1.8855822458974103e-10,1.3123080747079463e-11
539,7.491669151704627e-08,3.745834575852314e-08,2.4518323016309296e-07,3.0782971727205677e-09,3.978713358776531e-09,2.0566053748893864e-08,2.4113057861541165e-07,1.2595430476380898e-08,3.835382358929884e-11,1.0053129440024122e-09,1.9855700417181765e-11,2.132529292042662e-10,1.5660289037766617e-11
540,8.16165766082122e-08,4.08082883041061e-08,3.01451422046739e-07,7.699739512645465e-09,3.969304440687438e-09,2.2350434392137686e-08,2.974119581722334e-07,7.707916971355644e-09,3.7515671125198935e-11,2.5416073690109897e-09,1.99733719147277e-11,5.085894483336517e-10,1.2336589215455884e-11
541,7.59326539423455e-08,3.796632697117275e-08,2.844489586095733e-07,5.2022506302762395e-09,3.983510854510541e-09,1.9529023731479356e-08,2.8037112542733666e-07,1.1251031217796026e-08,4.7427551469469975e-11,1.5630923222431647e-09,3.052214037069234e-11,4.209397830301498e-10,1.634896558411203e-11
542,8.379402771652167e-08,4.189701741097451e-08,2.6637883365765447e-07,4.390857899494449e-09,3.96577304329071e-09,2.6852696066725912e-08,2.623318380301498e-07,8.945935547899353e-09,3.797084521806049e-11,1.3769719808820469e-09,2.6173955364194867e-11,3.3056124504327045e-10,1.716538022833447e-11
543,6.419714537742038e-08,3.209857268871019e-08,2.7654664336296264e-07,4.470342762630253e-09,3.93736998560712e-09,1.5264602026832108e-08,2.725293200001033e-07,1.0624881419118992e-08,4.043220619420751e-11,1.464005028317672e-09,2.712300870011397e-11,2.7474519881387494e-10,1.2539247418175137e-11
544,8.630696157752027e-08,4.3153480788760135e-08,2.796610942823463e-07,7.225232412366722e-09,3.932890457747362e-09,2.3980005536827775e-08,2.7564399829316244e-07,8.54802362226792e-09,5.13193341988849e-11,2.9813724822247423e-09,1.904587598744456e-11,4.18841045179974e-10,1.3782398833317444e-11
545,6.906056881916811e-08,3.4530284409584056e-08,3.044083598524594e-07,5.572598382741489e-09,3.9423881936784255e-09,1.480755607019546e-08,3.003849826654914e-07,1.1413555434103273e-08,4.2876778516554026e-11,2.4918733743106714e-09,2.2730499774081814e-11,2.4469307136065765e-10,1.528841983566842e-11
546,7.821989811418462e-08,3.910994905709231e-08,2.9997457318131637e-07,7.539434854209048e-09,3.930681558017568e-09,2.0748776918821932e-08,2.9595472028631775e-07,7.585525985120967e-09,5.0442268417771885e-11,2.6232243044432835e-09,2.4431482878450872e-11,6.129693974621375e-10,1.4412001106411942e-11
547,8.095711478972589e-08,4.0478557394862946e-08,2.5402317760381266e-07,7.275297697617589e-09,3.9200296342301044e-09,2.0664566946493323e-08,2.500255220638792e-07,9.08396557974811e-09,4.395259503575666e-11,3.06872349753462e-09,1.7730202722665567e-11,3.860046171588749e-10,1.5827341173779708e-11
548,1.053378682058792e-07,5.26689341029396e-08,2.9410026058940275e-07,1.7961424347845423e-08,3.9133118967527025e-09,1.9467059075850557e-08,2.900966364904889e-07,7.56552598346616e-09,3.968653530805888e-11,6.3897109825461484e-09,3.397493744672353e-11,1.2852299224874741e-09,1.6556167894976603e-11
549,6.982216405049257e-08,3.491108202524629e-08,3.131999903871474e-07,3.4957561290127614e-09,3.897409062147972e-09,2.0351667018303488e-08,3.0921441407372185e-07,9.532601374928618e-09,4.477432660743297e-11,1.315719533323545e-09,2.782831257097662e-11,2.1534417304902576e-10,1.5208926132381784e-11
550,9.566850422970674e-08,4.783424856213969e-08,2.8797359163945657e-07,1.2505862123646239e-08,3.885384458612862e-09,2.0878493600662296e-08,2.840103547896433e-07,9.219331076337767e-09,4.383975474309132e-11,4.695283273292716e-09,1.7346219946534625e-11,5.352875920294764e-10,1.6658568621763514e-11
551,6.440313171651724e-08,3.220156585825862e-08,2.383700632435648e-07,2.997192050102626e-09,3.878764864850837e-09,1.8952498237467807e-08,2.344248315466757e-07,9.006430268243548e-09,3.3930764448131256e-11,1.0402106953577572e-09,2.1044794379365683e-11,2.0524844324132374e-10,1.1488923527813721e-11
552,7.57785585392412e-08,3.78892792696206e-08,3.2435033858746465e-07,3.1232545438797388e-09,3.871427622925694e-09,2.089714179476232e-08,3.204070253559621e-07,1.2694417073078057e-08,4.277158488497079e-11,9.52538159459948e-10,1.781547132040373e-11,2.2192088444672464e-10,1.1110408600079058e-11
553,7.062358520215639e-08,3.5311792601078196e-08,2.6720189794104954e-07,5.340556441524313e-09,3.845713081318536e-09,2.176474644954851e-08,2.632721418649453e-07,5.876211517374941e-09,4.1759481289593836e-11,2.056549819329234e-09,2.8016210879000525e-11,2.7372015765081414e-10,1.4154669623900329e-11
554,1.529491129304006e-07,7.64745564652003e-08,2.7830577664644807e-07,3.138282878012433e-08,3.867339781749024e-09,2.2145535183426546e-08,2.743470872701437e-07,9.724001159838735e-09,4.477223453092094e-11,1.1999758520175874e-08,3.167912807078288e-11,1.2224364853707925e-09,1.4652432045458852e-11
555,5.0497277470640256e-08,2.524863518260645e-08,2.5368393608005135e-07,2.690912603853235e-09,3.8291574355753255e-09,1.753635103796114e-08,2.497729383321712e-07,4.328748026694029e-09,4.135035716612556e-11,5.360998867054434e-10,2.9510054122550144e-11,1.5651707707675655e-10,1.1205927678836769e-11
556,7.776952060112308e-08,3.888476030056154e-08,3.141475701795571e-07,4.7808588199416135e-09,3.84155329768987e-09,2.0210867646142106e-08,3.102095433860086e-07,1.2128827719948276e-08,5.1033611364603715e-11,1.3771488394098697e-09,2.9292398368019334e-11,3.870507525594036e-10,1.6019484350149327e-11
557,5.909863531883275e-08,2.9549317659416374e-08,2.5144731807813514e-07,4.226142102936592e-09,3.815268545537265e-09,1.6116699086410335e-08,2.4756806737968873e-07,7.85904230582446e-09,3.0572652048865834e-11,1.1486673834326666e-09,2.10642250170201e-11,1.9876283952058316e-10,1.2555220751941931e-11
558,7.708052152111122e-08,3.854026076055561e-08,2.9592033001790696e-07,5.375968115117757e-09,3.803825254777848e-09,2.045647917725546e-08,2.9203900453467213e-07,1.0183710763556064e-08,4.063830522094136e-11,2.215594596677306e-09,2.282094652139577e-11,3.0849550691769423e-10,1.3934048359587337e-11
559,6.115639905601711e-08,3.0578199528008554e-08,2.8868495860479015e-07,2.8953002217946278e-09,3.7898360005783616e-09,1.8128815781892627e-08,2.8482600100687705e-07,8.522513361697293e-09,3.9071509916333014e-11,7.891219899747171e-10,1.5717404808213153e-11,2.424494494057683e-10,1.467776421237854e-11
560,7.217109754265039e-08,3.608554877132519e-08,2.4765435568951943e-07,3.855963104371085e-09,3.8005816271891035e-09,2.0708421644144437e-08,2.4377354179705435e-07,9.85531656283456e-09,4.3585329789763705e-11,1.4214949217716821e-09,2.1325803969962642e-11,2.443583668743088e-10,1.5321490604014443e-11
561,8.627261394167363e-08,4.313630697083681e-08,2.8170498467261496e-07,1.2395136472775903e-08,3.7739251723678535e-09,1.8026431902740114e-08,2.7783835321315564e-07,6.800672469609026e-09,4.5710598500781074e-11,5.153532267598848e-09,3.235171852633556e-11,7.605505114582911e-10,1.4715366078443815e-11
562,7.925368805672406e-08,3.962684402836203e-08,2.9827003800164675e-07,5.1521480415317455e-09,3.764959455310191e-09,1.9733391809495515e-08,2.944263712834072e-07,1.2231630819314887e-08,4.049122495630719e-11,2.2508155339551195e-09,2.0939446357393088e-11,2.588565750638594e-10,1.708740093864236e-11
563,5.6462258868350546e-08,2.8231129434175273e-08,2.863619954496244e-07,2.6025952504227234e-09,3.762062661394339e-09,1.6219267706674145e-08,2.82523359373954e-07,8.481672253424222e-09,4.313712928527558e-11,7.39760142032253e-10,2.1560942267684347e-11,1.878250888154298e-10,1.2043618706492065e-11
564,7.148759095798596e-08,3.574379547899298e-08,2.3300567875139677e-07,3.972087991854778e-09,3.751825961018085e-09,2.0824671764785307e-08,2.2917795661214768e-07,9.403677836417046e-09,3.84181228496594e-11,1.3038045088009653e-09,2.5207606835220275e-11,2.395382225905962e-10,1.1980070581396607e-11
565,8.287577912824418e-08,4.143788956412209e-08,2.9460298378580774e-07,9.793613031661152e-09,3.7394789487166236e-09,1.994624376777665e-08,2.907858913658856e-07,6.567901333909276e-09,4.124300206909126e-11,4.764214800445643e-09,2.0849141857404163e-11,3.6591504826155585e-10,1.54039940525319e-11
566,7.626480424960391e-08,3.8132402124801956e-08,3.147135032577353e-07,7.12358971810545e-09,3.7267287034126184e-09,1.7360900272933577e-08,3.1090388574739336e-07,9.680880097562294e-09,4.3282908507302764e-11,3.6959852955931183e-09,2.538823491715636e-11,2.7105451216868914e-10,1.4275029942834028e-11
567,6.827676202192379e-08,3.4138381010961893e-08,2.297839216680586e-07,4.405110942684587e-09,3.725701080981025e-09,2.0316688775778857e-08,2.2596928772600222e-07,7.527357404057966e-09,4.651171808811583e-11,1.5059675728679167e-09,2.7991780768288343e-11,3.832597850195185e-10,1.4231875226922153e-11
568,9.354989316534557e-08,4.677495013538646e-08,3.1639021358387254e-07,9.934496780772406e-09,3.702640860581141e-09,2.1150716733586705e-08,3.1260398714039184e-07,1.1040292235975357e-08,4.173211776148378e-11,4.299930633777649e-09,2.474102346605722e-11,3.4950370375597117e-10,1.6619115805749374e-11
569,3.423734540319856e-07,1.711867270159928e-07,2.6520973506194423e-07,7.928622380859451e-08,3.694164751877338e-09,3.6568117423030344e-08,2.614270329104329e-07,2.4628377559565706e-08,4.832064609550102e-11,2.120262188043398e-08,2.592728462480487e-11,9.501416542434526e-09,1.4233464233626147e-11
570,2.4296179290672626e-08,1.2148088757157893e-08,2.829081040545134e-07,2.4396435982509956e-09,3.690753036522665e-09,8.787967686885167e-09,2.7913156941394845e-07,3.682554539086169e-10,3.981621282678205e-11,4.695343003291441e-10,2.7751924022711982e-11,8.268271484146439e-11,1.8094862413997603e-11
571,5.026417326803312e-08,2.513208663401656e-08,2.888299661663041e-07,2.986991987086185e-09,3.6829228555745885e-09,1.697792839649992e-08,2.8507093929874827e-07,4.364213879171075e-09,3.308396265278013e-11,7.029374304856617e-10,2.6851569578933976e-11,1.0002514788665096e-10,1.603738496169793e-11
572,6.877942837490991e-08,3.438971063474128e-08,2.5435747375013307e-07,2.552985600701163e-09,3.6682230586393416e-09,2.347040783945431e-08,2.505996121726639e-07,7.603645713061269e-09,4.2766814395411856e-11,6.412678166256569e-10,2.797848064339803e-11,1.213885381101676e-10,1.893442000411305e-11
